model,feature,feature_type,training_missing_pct,training_unique_non_missing,kept,reason
Extra Trees — history + levels + change,delta_feature__education__השכלה גבוהה אחוז הנכנסים להשכלה גבוהה בתוך 8 שנים בקרב תלמידי יב,numeric,30.51224944320713,126,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__education__השכלה גבוהה אחוז סטודנטים מתוך אוכלוסיית בני 25-20,numeric,10.46770601336303,190,True,kept
Extra Trees — history + levels + change,delta_feature__education__השכלה גבוהה אחוז סטודנטים מתוך כלל האוכלוסייה,numeric,10.46770601336303,117,True,kept
Extra Trees — history + levels + change,delta_feature__education__עובדי הוראה מספר עובדי הוראה,numeric,17.59465478841871,89,True,kept
Extra Trees — history + levels + change,delta_feature__education__עובדי הוראה ממוצע שעות עבודה לשבוע,numeric,17.59465478841871,54,True,kept
Extra Trees — history + levels + change,delta_feature__education__עובדי הוראה אחוז עובדי הוראה חדשים,numeric,18.485523385300667,171,True,kept
Extra Trees — history + levels + change,delta_feature__education__עובדי הוראה אחוז שעות היעדרות מסך שעות עבודה שנתיות,numeric,17.59465478841871,66,True,kept
Extra Trees — history + levels + change,delta_feature__education__עובדי הוראה ממוצע שנות ותק מוכרות בהוראה,numeric,17.59465478841871,51,True,kept
Extra Trees — history + levels + change,delta_feature__education__עובדי הוראה אחוז בעלי דרגת שכר תואר שני ומעלה,numeric,17.59465478841871,182,True,kept
Extra Trees — history + levels + change,delta_feature__education__עובדי הוראה אחוז עובדי הוראה משתלמים מכלל עובדי הוראה,numeric,17.59465478841871,184,True,kept
Extra Trees — history + levels + change,delta_feature__education__עובדי הוראה ממוצע תלמידים למורה,numeric,17.817371937639198,161,True,kept
Extra Trees — history + levels + change,delta_feature__education__עובדי הוראה ממוצע שעות עבודה שבועיות לתלמיד,numeric,17.817371937639198,128,True,kept
Extra Trees — history + levels + change,"delta_feature__income__שכר ממוצע לחודש של שכירים (ש""ח) כלל השכירים",numeric,6.23608017817372,198,True,kept
Extra Trees — history + levels + change,"delta_feature__income__שכר ממוצע לחודש של שכירים (ש""ח) גברים",numeric,6.23608017817372,198,True,kept
Extra Trees — history + levels + change,"delta_feature__income__שכר ממוצע לחודש של שכירים (ש""ח) נשים",numeric,6.23608017817372,198,True,kept
Extra Trees — history + levels + change,delta_feature__income__אחוז שינוי ריאלי לעומת השנה הקודמת של שכר ממוצע לחודש של שכירים כלל השכירים,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__אחוז שינוי ריאלי לעומת השנה הקודמת של שכר ממוצע לחודש של שכירים גברים,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__אחוז שינוי ריאלי לעומת השנה הקודמת של שכר ממוצע לחודש של שכירים נשים,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__מספר השכירים,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__אחוז השכירים המשתכרים עד שכר מינימום,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__מספר העצמאים,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,"delta_feature__income__הכנסה ממוצעת לחודש של העצמאים (ש""ח",numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__אחוז שינוי ריאלי של הכנסה ממוצעת לחודש של העצמאים לעומת השנה הקודמת,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__אחוז העצמאים המשתכרים עד מחצית השכר הממוצע,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,"delta_feature__income__מדד אי-השוויון שכירים (מדד ג'יני, 0 שוויון מלא",numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__כלל בעלי הכנסה מספר,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__כלל בעלי הכנסה שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__גברים מספר בעלי הכנסה,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__גברים שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__נשים מספר בעלי הכנסה,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__נשים שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__בעלי הכנסה משכר מספר,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__בעלי הכנסה משכר שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__בעלי הכנסה עסקית מספר,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__בעלי הכנסה עסקית שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__בעלי הכנסה משכר ועסקית מספר,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__בעלי הכנסה משכר ועסקית שכר ממוצע,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income__שכירים השתכרים מתחת לשכר המינימום מספר,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income_standard__avg_monthly_wage_total,numeric,6.23608017817372,198,True,kept
Extra Trees — history + levels + change,delta_feature__income_standard__avg_monthly_wage_men,numeric,6.23608017817372,198,True,kept
Extra Trees — history + levels + change,delta_feature__income_standard__avg_monthly_wage_women,numeric,6.23608017817372,198,True,kept
Extra Trees — history + levels + change,delta_feature__income_standard__pct_below_minimum_wage_direct,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income_standard__below_minimum_wage_count,numeric,100.0,0,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income_standard__income_earner_count,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income_standard__gini_wage,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income_standard__gender_wage_ratio,numeric,6.23608017817372,198,True,kept
Extra Trees — history + levels + change,delta_feature__income_standard__pct_below_minimum_wage,numeric,50.11135857461024,1,False,missingness_above_threshold
Extra Trees — history + levels + change,delta_feature__income_standard__gini_wage_2019_static,numeric,6.23608017817372,1,False,constant_or_empty
Extra Trees — history + levels + change,"delta_feature__welfare__מספר מקבלי דמי אבטלה 
(סה""כ שנתי",numeric,0.22271714922048996,219,True,kept
Extra Trees — history + levels + change,"delta_feature__welfare__אחוז מקבלי דמי אבטלה מבני 67-20
(שנתי",numeric,0.22271714922048996,211,True,kept
Extra Trees — history + levels + change,"delta_feature__welfare__מקבלי דמי אבטלה 
(ממוצע חודשי) סה""כ",numeric,0.6681514476614699,207,True,kept
Extra Trees — history + levels + change,"delta_feature__welfare__מקבלי דמי אבטלה 
(ממוצע חודשי) גברים",numeric,2.89532293986637,202,True,kept
Extra Trees — history + levels + change,"delta_feature__welfare__אחוז מקבלי דמי אבטלה מבני 67-20
(ממוצע חודשי",numeric,0.6681514476614699,198,True,kept
